command,epochs,fold,history_found,history_path,log_path,method,model_found,model_path,returncode,run_name,seed,status,test_metrics_found,test_metrics_path,timestamp
/usr/bin/python3 /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/fine_tune.py --train-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp3/train.csv --val-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp3/validation.csv --test-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp3/test.csv --models-dir /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/models --results-dir /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results --run-name seedrep_fp3_random_seed3 --seed 3 --epochs 20 --freeze-epochs 0 --encoder-lr-scale 1.0 --threshold 0.5 --num-workers 0,20,fp3,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results/seedrep_fp3_random_seed3_metrics.csv,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/logs/seedrep_fp3_random_seed3.log,random,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/models/seedrep_fp3_random_seed3_best.pt,0,seedrep_fp3_random_seed3,3,success,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results/seedrep_fp3_random_seed3_test_metrics.csv,2026-07-21T17:20:00
/usr/bin/python3 /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/fine_tune.py --train-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp3/train.csv --val-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp3/validation.csv --test-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp3/test.csv --models-dir /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/models --results-dir /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results --run-name seedrep_fp3_weak_simsiam_seed1 --seed 1 --epochs 20 --freeze-epochs 0 --encoder-lr-scale 1.0 --threshold 0.5 --num-workers 0 --pretrained-checkpoint /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/pretrain_weights/best_weak_simsiam_ssl.pth,20,fp3,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results/seedrep_fp3_weak_simsiam_seed1_metrics.csv,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/logs/seedrep_fp3_weak_simsiam_seed1.log,weak_simsiam,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/models/seedrep_fp3_weak_simsiam_seed1_best.pt,0,seedrep_fp3_weak_simsiam_seed1,1,success,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results/seedrep_fp3_weak_simsiam_seed1_test_metrics.csv,2026-07-21T17:23:12
/usr/bin/python3 /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/fine_tune.py --train-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp3/train.csv --val-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp3/validation.csv --test-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp3/test.csv --models-dir /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/models --results-dir /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results --run-name seedrep_fp3_weak_simsiam_seed2 --seed 2 --epochs 20 --freeze-epochs 0 --encoder-lr-scale 1.0 --threshold 0.5 --num-workers 0 --pretrained-checkpoint /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/pretrain_weights/best_weak_simsiam_ssl.pth,20,fp3,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results/seedrep_fp3_weak_simsiam_seed2_metrics.csv,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/logs/seedrep_fp3_weak_simsiam_seed2.log,weak_simsiam,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/models/seedrep_fp3_weak_simsiam_seed2_best.pt,0,seedrep_fp3_weak_simsiam_seed2,2,success,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results/seedrep_fp3_weak_simsiam_seed2_test_metrics.csv,2026-07-21T17:26:26
/usr/bin/python3 /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/fine_tune.py --train-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp3/train.csv --val-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp3/validation.csv --test-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp3/test.csv --models-dir /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/models --results-dir /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results --run-name seedrep_fp3_weak_simsiam_seed3 --seed 3 --epochs 20 --freeze-epochs 0 --encoder-lr-scale 1.0 --threshold 0.5 --num-workers 0 --pretrained-checkpoint /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/pretrain_weights/best_weak_simsiam_ssl.pth,20,fp3,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results/seedrep_fp3_weak_simsiam_seed3_metrics.csv,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/logs/seedrep_fp3_weak_simsiam_seed3.log,weak_simsiam,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/models/seedrep_fp3_weak_simsiam_seed3_best.pt,0,seedrep_fp3_weak_simsiam_seed3,3,success,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results/seedrep_fp3_weak_simsiam_seed3_test_metrics.csv,2026-07-21T17:29:39
/usr/bin/python3 /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/fine_tune.py --train-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp4/train.csv --val-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp4/validation.csv --test-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp4/test.csv --models-dir /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/models --results-dir /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results --run-name seedrep_fp4_random_seed1 --seed 1 --epochs 20 --freeze-epochs 0 --encoder-lr-scale 1.0 --threshold 0.5 --num-workers 0,20,fp4,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results/seedrep_fp4_random_seed1_metrics.csv,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/logs/seedrep_fp4_random_seed1.log,random,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/models/seedrep_fp4_random_seed1_best.pt,0,seedrep_fp4_random_seed1,1,success,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results/seedrep_fp4_random_seed1_test_metrics.csv,2026-07-21T17:32:54
/usr/bin/python3 /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/fine_tune.py --train-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp4/train.csv --val-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp4/validation.csv --test-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp4/test.csv --models-dir /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/models --results-dir /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results --run-name seedrep_fp4_random_seed2 --seed 2 --epochs 20 --freeze-epochs 0 --encoder-lr-scale 1.0 --threshold 0.5 --num-workers 0,20,fp4,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results/seedrep_fp4_random_seed2_metrics.csv,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/logs/seedrep_fp4_random_seed2.log,random,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/models/seedrep_fp4_random_seed2_best.pt,0,seedrep_fp4_random_seed2,2,success,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results/seedrep_fp4_random_seed2_test_metrics.csv,2026-07-21T17:35:46
/usr/bin/python3 /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/fine_tune.py --train-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp4/train.csv --val-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp4/validation.csv --test-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp4/test.csv --models-dir /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/models --results-dir /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results --run-name seedrep_fp4_random_seed3 --seed 3 --epochs 20 --freeze-epochs 0 --encoder-lr-scale 1.0 --threshold 0.5 --num-workers 0,20,fp4,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results/seedrep_fp4_random_seed3_metrics.csv,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/logs/seedrep_fp4_random_seed3.log,random,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/models/seedrep_fp4_random_seed3_best.pt,0,seedrep_fp4_random_seed3,3,success,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results/seedrep_fp4_random_seed3_test_metrics.csv,2026-07-21T17:38:38
/usr/bin/python3 /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/fine_tune.py --train-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp4/train.csv --val-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp4/validation.csv --test-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp4/test.csv --models-dir /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/models --results-dir /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results --run-name seedrep_fp4_weak_simsiam_seed1 --seed 1 --epochs 20 --freeze-epochs 0 --encoder-lr-scale 1.0 --threshold 0.5 --num-workers 0 --pretrained-checkpoint /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/pretrain_weights/best_weak_simsiam_ssl.pth,20,fp4,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results/seedrep_fp4_weak_simsiam_seed1_metrics.csv,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/logs/seedrep_fp4_weak_simsiam_seed1.log,weak_simsiam,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/models/seedrep_fp4_weak_simsiam_seed1_best.pt,0,seedrep_fp4_weak_simsiam_seed1,1,success,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results/seedrep_fp4_weak_simsiam_seed1_test_metrics.csv,2026-07-21T17:41:32
/usr/bin/python3 /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/fine_tune.py --train-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp4/train.csv --val-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp4/validation.csv --test-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp4/test.csv --models-dir /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/models --results-dir /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results --run-name seedrep_fp4_weak_simsiam_seed2 --seed 2 --epochs 20 --freeze-epochs 0 --encoder-lr-scale 1.0 --threshold 0.5 --num-workers 0 --pretrained-checkpoint /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/pretrain_weights/best_weak_simsiam_ssl.pth,20,fp4,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results/seedrep_fp4_weak_simsiam_seed2_metrics.csv,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/logs/seedrep_fp4_weak_simsiam_seed2.log,weak_simsiam,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/models/seedrep_fp4_weak_simsiam_seed2_best.pt,0,seedrep_fp4_weak_simsiam_seed2,2,success,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results/seedrep_fp4_weak_simsiam_seed2_test_metrics.csv,2026-07-21T17:44:35
/usr/bin/python3 /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/fine_tune.py --train-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp4/train.csv --val-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp4/validation.csv --test-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp4/test.csv --models-dir /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/models --results-dir /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results --run-name seedrep_fp4_weak_simsiam_seed3 --seed 3 --epochs 20 --freeze-epochs 0 --encoder-lr-scale 1.0 --threshold 0.5 --num-workers 0 --pretrained-checkpoint /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/pretrain_weights/best_weak_simsiam_ssl.pth,20,fp4,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results/seedrep_fp4_weak_simsiam_seed3_metrics.csv,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/logs/seedrep_fp4_weak_simsiam_seed3.log,weak_simsiam,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/models/seedrep_fp4_weak_simsiam_seed3_best.pt,0,seedrep_fp4_weak_simsiam_seed3,3,success,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results/seedrep_fp4_weak_simsiam_seed3_test_metrics.csv,2026-07-21T17:47:30
/usr/bin/python3 /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/fine_tune.py --train-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp5/train.csv --val-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp5/validation.csv --test-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp5/test.csv --models-dir /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/models --results-dir /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results --run-name seedrep_fp5_random_seed1 --seed 1 --epochs 20 --freeze-epochs 0 --encoder-lr-scale 1.0 --threshold 0.5 --num-workers 0,20,fp5,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results/seedrep_fp5_random_seed1_metrics.csv,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/logs/seedrep_fp5_random_seed1.log,random,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/models/seedrep_fp5_random_seed1_best.pt,0,seedrep_fp5_random_seed1,1,success,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results/seedrep_fp5_random_seed1_test_metrics.csv,2026-07-21T17:50:31
/usr/bin/python3 /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/fine_tune.py --train-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp5/train.csv --val-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp5/validation.csv --test-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp5/test.csv --models-dir /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/models --results-dir /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results --run-name seedrep_fp5_random_seed2 --seed 2 --epochs 20 --freeze-epochs 0 --encoder-lr-scale 1.0 --threshold 0.5 --num-workers 0,20,fp5,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results/seedrep_fp5_random_seed2_metrics.csv,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/logs/seedrep_fp5_random_seed2.log,random,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/models/seedrep_fp5_random_seed2_best.pt,0,seedrep_fp5_random_seed2,2,success,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results/seedrep_fp5_random_seed2_test_metrics.csv,2026-07-21T17:53:43
/usr/bin/python3 /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/fine_tune.py --train-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp5/train.csv --val-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp5/validation.csv --test-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp5/test.csv --models-dir /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/models --results-dir /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results --run-name seedrep_fp5_random_seed3 --seed 3 --epochs 20 --freeze-epochs 0 --encoder-lr-scale 1.0 --threshold 0.5 --num-workers 0,20,fp5,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results/seedrep_fp5_random_seed3_metrics.csv,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/logs/seedrep_fp5_random_seed3.log,random,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/models/seedrep_fp5_random_seed3_best.pt,0,seedrep_fp5_random_seed3,3,success,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results/seedrep_fp5_random_seed3_test_metrics.csv,2026-07-21T17:56:58
/usr/bin/python3 /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/fine_tune.py --train-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp5/train.csv --val-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp5/validation.csv --test-csv /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/lofo_csvs/heldout_fp5/test.csv --models-dir /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/models --results-dir /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results --run-name seedrep_fp5_weak_simsiam_seed1 --seed 1 --epochs 20 --freeze-epochs 0 --encoder-lr-scale 1.0 --threshold 0.5 --num-workers 0 --pretrained-checkpoint /mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/training/pretrain_weights/best_weak_simsiam_ssl.pth,20,fp5,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results/seedrep_fp5_weak_simsiam_seed1_metrics.csv,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/logs/seedrep_fp5_weak_simsiam_seed1.log,weak_simsiam,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/models/seedrep_fp5_weak_simsiam_seed1_best.pt,0,seedrep_fp5_weak_simsiam_seed1,1,success,True,/mnt/linuxlab/home/reuuzheng/Flood-Detection-Data-Processing/seed_replication/raw_results/seedrep_fp5_weak_simsiam_seed1_test_metrics.csv,2026-07-21T18:00:14
